vehicle_id,manufacturer,model,vehicle_year,vehicle_type,fuel_type,transmission,engine_cc,mileage_kmpl,vehicle_price,units_sold,service_cost,manufacturing_region
VH04175,Hyundai,Sonata,2021,Wagon,Diesel,Automatic,2074.0,20.67,27778.51,3685,962.06,Asia Pacific
VH01733,Volkswagen,Golf,2016,Convertible,Electric,Manual,0.0,13.57,36365.19,1997,1228.98,North America
VH01117,Land Rover,Evoque,2017,SUV,Petrol,CVT,2090.0,18.47,39033.72,1586,1525.22,Asia Pacific
VH01966,Mercedes-Benz,GLE,2008,Truck,Hybrid,DCT,2551.0,20.4,63175.9,509,3345.21,Latin America
VH03680,Ford,Escape,2014,Sedan,CNG,Manual,1304.0,18.63,26476.36,3800,1243.54,South Asia
VH04004,Chevrolet,Tahoe,2007,Sedan,Petrol,Manual,3281.0,18.87,27043.31,3131,1889.27,Africa
VH04335,Volkswagen,Atlas,2019,Coupe,Diesel,Manual,,15.93,22396.15,2606,829.36,Asia Pacific
VH03929,BMW,7 Series,2023,Sedan,Electric,DCT,0.0,9.21,66149.53,3668,2055.1,Latin America
VH01457,  Mazda  ,CX-30,2010,Van,N/A,AMT,2364.0,10.44,28629.03,4246,1496.15,Asia Pacific
VH00446,Kia,Sorento,2018,Convertible,CNG,AMT,1945.0,20.52,24438.14,2950,770.86,Africa
VH02322,Nissan,Frontier,2020,SUV,Electric,Manual,,14.52,35041.89,91,1005.82,Middle East
VH00453,Mercedes-Benz,GLC,2014,Sedan,CNG,DCT,1349.0,-16.41,46836.27,2709,2010.67,South Asia
VH01648,VOLKSWAGEN,Golf,2019,Convertible,diesel,DCT,2342.0,15.1,35717.67,2815,1323.16,Latin America
VH04508,Nissan,Frontier,2022,Van,Diesel,,1817.0,23.62,22381.93,2915,764.08,Africa
VH03063,Mercedes-Benz,GLC,2009,Truck,LPG,CVT,5891.0,15.85,37305.07,3117,2156.04,South Asia
VH00015,Chevrolet,Blazer,2014,Sedan,CNG,Manual,1197.0,18.35,25420.73,3825,1265.97,Latin America
VH04353,Volvo,XC60,2011,Truck,Electric,Automatic,0.0,13.66,71116.55,4074,3761.08,Latin America
VH00946,Hyundai,Tucson,2015,Hatchback,Electric,DCT,0.0,7.02,25395.87,2245,1003.84,Africa
VH00248,Volkswagen,Passat,2014,Wagon,Diesel,Automatic,3496.0,12.89,27503.66,133,1759.19,Asia Pacific
VH04113,Land Rover,Range Rover,2013,SUV,LPG,Automatic,1570.0,11.16,33601.43,1372,1971.62,Africa
VH00361,Volkswagen,Jetta,1950,Van,CNG,Automatic,2514.0,14.76,21455.8,1177,857.12,South Asia
VH04733,Toyota,RAV4,2009,Hatchback,Petrol,Manual,2089.0,10.88,21932.19,1541,1126.18,Latin America
VH01871,Kia,Forte,2012,Van,CNG,Manual,1986.0,16.0,29455.83,2393,1638.39,Asia Pacific
VH03540,Volkswagen,Golf,2019,Van,CNG,Manual,2616.0,19.85,21538.13,1904,722.78,North America
VH02381,Land Rover,Range Rover,2018,SUV,Hybrid,Manual,1915.0,22.47,49213.7,3917,1961.29,Asia Pacific
VH04947,Nissan,Sentra,2014,Sedan,Petrol,Manual,1454.0,16.96,19949.45,2272,891.91,Latin America
VH03286,Volvo,C40,2007,Truck,Electric,Manual,0.0,,50930.31,213,3493.65,Africa
VH04221,Nissan,Altima,2006,Convertible,Hybrid,DCT,1490.0,29.49,,32,1293.4,Europe
VH03615,Porsche,Panamera,2017,SUV,Petrol,DCT,4537.0,11.61,48392.46,4419,1744.48,Africa
VH04558,Volkswagen,ID.4,2013,SUV,Hybrid,CVT,2741.0,27.58,30084.96,545,1486.51,Asia Pacific
VH04964,Nissan,Rogue,2024,SUV,Electric,CVT,0.0,12.57,31152.16,4217,1139.35,Asia Pacific
VH03969,Subaru,Legacy,2024,Wagon,LPG,Automatic,1563.0,13.6,26886.78,4883,689.66,Europe
VH00491,Jeep,Grand Cherokee,2024,SUV,Electric,AMT,0.0,6.42,35401.85,2792,1112.89,Africa
VH00863,Volvo,S60,2012,Wagon,LPG,Manual,2706.0,14.78,40142.56,353,1884.99,Asia Pacific
VH01873,Ford,F-150,2021,Sedan,Diesel,Automatic,1763.0,12.11,27648.24,3135,1044.63,Europe
VH02288,Ram,3500,2018,Van,Diesel,,2001.0,14.57,21729.89,3939,812.46,Asia Pacific
VH03115,Mercedes-Benz,AMG GT,2021,SUV,Electric,CVT,0.0,9.79,58661.04,977,2032.75,Latin America
VH02528,Mercedes-Benz,E-Class,2022,Coupe,Petrol,Manual,1145.0,8.74,48479.99,1435,1388.38,Asia Pacific
VH04957,Audi,Q5,2009,Truck,LPG,Manual,2720.0,16.19,46379.23,2165,,South Asia
VH02099,Porsche,Cayenne,2013,SUV,Electric,Manual,0.0,8.47,48124.31,2535,2412.58,Africa
VH00507,Tesla,Cybertruck,2015,Sedan,Hybrid,Automatic,1042.0,26.75,55920.29,1895,2325.13,Europe
VH03415,Tesla,Model 3,2010,SUV,,AMT,4667.0,17.21,50609.46,195,3271.72,North America
VH00026,Hyundai,Sonata,2019,Sedan,LPG,,1764.0,14.21,21592.32,2317,818.47,Middle East
VH03405,Land Rover,Range Rover,2005,SUV,LPG,Manual,3948.0,10.59,54113.13,1107,2819.72,Asia Pacific
VH01223,Tesla,Model S,2007,Sedan,Petrol,DCT,1399.0,,34569.71,4094,1991.55,Asia Pacific
VH01114,Tesla,Cybertruck,2006,SUV,Hybrid,Manual,2763.0,29.29,57087.04,3508,2764.51,Middle East
VH02025,Porsche,Cayenne,2013,Convertible,Hybrid,Automatic,2213.0,29.46,52452.48,1068,1980.5,Africa
VH03545,Honda,Pilot,2008,SUV,Diesel,AMT,1646.0,14.88,34066.73,3120,1681.0,North America
VH01435,Jeep,Wrangler,2012,SUV,Petrol,DCT,3603.0,17.11,26715.64,2319,1029.09,South Asia
VH04749,Porsche,Macan,2016,Coupe,Electric,CVT,0.0,9.64,58410.65,4267,2242.83,Latin America
VH00434,Ford,F-150,2019,SUV,,Automatic,0.0,9.39,35475.29,1239,1370.16,Middle East
VH04257,Subaru,Forester,2021,SUV,Petrol,AMT,4190.0,13.7,23336.99,4443,838.06,South Asia
VH03272,Nissan,Pathfinder,2014,Wagon,CNG,CVT,2094.0,19.74,23179.56,4911,1015.68,Africa
VH04507,Ford,Bronco,2023,Truck,Petrol,DCT,2585.0,-13.71,26487.9,2831,809.31,Asia Pacific
VH03626,Land Rover,Discovery,2006,SUV,LPG,DCT,4680.0,,51532.45,3715,2745.26,Asia Pacific
VH01612,Chevrolet,Blazer,2013,Sedan,Electric,Manual,0.0,8.25,28974.69,2818,1267.84,North America
VH03280,Porsche,Boxster,2017,Convertible,LPG,CVT,2903.0,13.96,38821.23,3342,1983.41,South Asia
VH02707,Honda,Pilot,2012,Wagon,Hybrid,AMT,3406.0,25.18,32340.44,1944,1862.52,South Asia
VH02228,Audi,e-tron,2006,Sedan,Diesel,DCT,2825.0,10.5,52675.06,3323,2974.75,North America
VH03636,Tesla,Model Y,2013,Sedan,Electric,DCT,0.0,10.71,59383.12,1585,2851.35,Asia Pacific
VH01103,Subaru,Outback,2007,Truck,Petrol,AMT,4184.0,9.45,31279.03,1084,1710.93,Africa
VH01534,BMW,5 Series,2008,Convertible,Electric,Manual,0.0,11.36,56113.54,4458,3264.11,North America
VH04581,Honda,Pilot,2022,Van,Petrol,AMT,1888.0,12.61,26122.11,4451,665.4,Africa
VH02211,Mercedes-Benz,AMG GT,2021,Hatchback,Diesel,CVT,1967.0,10.54,42028.32,1893,1653.34,South Asia
VH04639,Hyundai,Palisade,2011,Coupe,,AMT,0.0,10.43,33835.29,3332,1616.17,Latin America
VH00157,Volkswagen,Atlas,2008,SUV,CNG,Manual,2044.0,20.74,27332.3,304,1561.78,Latin America
VH04673,Volvo,V60,2017,Truck,Petrol,AMT,4966.0,15.26,54979.88,4958,2207.19,Middle East
VH03497,Subaru,WRX,2014,Convertible,,Manual,2941.0,10.53,35669.08,175,1210.48,Latin America
VH00616,Kia,Carnival,2015,Hatchback,,CVT,1233.0,,26098.37,2877,1345.23,Middle East
VH00644,Mazda,Mazda6,2013,Van,Diesel,AMT,2505.0,11.86,30454.17,3257,1234.39,Europe
VH01533,Kia,Carnival,2007,Wagon,CNG,DCT,1643.0,21.74,23455.31,4577,1460.28,Latin America
VH01739,Mazda,CX-30,2010,Truck,Electric,Manual,0.0,13.57,34411.51,975,1371.14,Latin America
VH01069,Volvo,C40,2023,SUV,Diesel,CVT,3160.0,24.84,48148.34,2076,1717.08,Africa
VH03403,Kia,Soul,2005,Sedan,Diesel,Manual,1515.0,16.89,28419.46,1122,1529.03,North America
VH02941,Audi,Q7,2020,SUV,,CVT,0.0,9.12,51043.93,839,1411.5,Middle East
VH04309,Volvo,XC40,2017,Van,Diesel,CVT,2618.0,10.73,37809.22,2899,1285.22,Latin America
VH04798,Tesla,Model 3,2024,SUV,Petrol,Manual,3357.0,14.07,48192.04,1995,1496.11,Middle East
VH00331,Jeep,Renegade,2021,SUV,CNG,CVT,1875.0,16.98,26867.83,158,865.76,Asia Pacific
VH01546,Volkswagen,Jetta,2017,Wagon,LPG,CVT,1692.0,11.9,22049.68,3112,705.9,Africa
VH03840,,Golf,2023,Truck,CNG,Automatic,6085.0,15.82,28722.06,3521,804.99,South Asia
VH02265,Chevrolet,Blazer,2014,Sedan,,Automatic,,9.8,25453.47,517,820.86,Asia Pacific
VH00623,BMW,7 Series,2010,Truck,LPG,,3098.0,16.2,47835.11,771,2412.23,North America
VH01695,Ford,Edge,2040,SUV,N/A,DCT,2274.0,,31254.99,120,1003.75,North America
VH02403,Toyota,Corolla,2011,Wagon,Electric,AMT,0.0,6.81,32830.79,3349,1877.6,Europe
VH03541,Ram,ProMaster,2022,Van,Petrol,DCT,2018.0,12.68,28769.97,946,832.86,Europe
VH03919,BMW,X3,2016,Hatchback,CNG,AMT,,12.71,36869.57,1033,1290.99,Latin America
VH04528,Lexus,ES,2012,Convertible,LPG,AMT,2343.0,15.51,51373.72,844,2316.11,Middle East
VH03621,Mazda,CX-5,2024,Van,CNG,AMT,2442.0,16.86,27170.4,366,823.62,Middle East
VH02802,Ram,ProMaster,2021,Van,LPG,Manual,1943.0,16.29,30979.05,4498,1157.02,Asia Pacific
VH00756,Ram,ProMaster,2008,Truck,CNG,CVT,4967.0,15.18,24885.46,1376,1069.9,South Asia
VH00519,Honda,CR-V,2014,SUV,Petrol,Manual,1823.0,14.26,28314.05,1624,1481.42,Latin America
VH03935,Ford,Explorer,2019,Sedan,Electric,DCT,0.0,13.88,31327.62,4409,1210.48,North America
VH00033,Hyundai,Elantra,2008,Van,,AMT,2771.0,17.1,28447.96,4769,1440.48,Africa
VH03821,Subaru,Legacy,2014,SUV,Hybrid,Automatic,3712.0,15.8,29268.02,706,,Africa
VH01158,Volvo,XC60,2009,Wagon,Hybrid,Automatic,1885.0,21.5,41576.03,19,2416.2,Asia Pacific
VH00745,Mazda,Mazda3,2006,Sedan,CNG,Manual,3014.0,17.46,26877.38,4685,1702.36,Latin America
VH01484,Volkswagen,Passat,2015,Van,Hybrid,CVT,2109.0,17.51,27303.44,4927,1448.37,Latin America
VH02482,Ford,Escape,2013,Truck,Diesel,,3673.0,21.09,,406,1460.82,Asia Pacific
VH01740,Audi,e-tron,2023,Wagon,Petrol,CVT,3305.0,18.91,52872.82,2123,1803.99,North America
VH04029,Mercedes-Benz,GLE,2014,Sedan,CNG,CVT,2372.0,21.2,43161.87,3155,1781.28,South Asia
VH00784,Mazda,CX-9,2015,Hatchback,Petrol,DCT,2749.0,,21509.95,1528,1004.94,South Asia
VH02584,Subaru,Crosstrek,2010,Hatchback,Diesel,CVT,3309.0,11.85,23804.37,2922,1066.83,South Asia
VH02590,Volvo,V60,2017,Coupe,CNG,CVT,3018.0,20.42,41851.95,1673,2062.07,Latin America
VH00230,Toyota,RAV4,2012,Hatchback,CNG,CVT,1985.0,17.62,23341.9,2016,1140.78,North America
VH00858,Audi,Q7,2013,Wagon,Hybrid,CVT,1363.0,31.82,48219.19,3430,2266.07,Africa
VH02498,Jeep,Compass,2012,SUV,,AMT,0.0,5.85,32209.51,4702,1496.05,Latin America
VH03382,Lexus,RX,2011,SUV,Hybrid,CVT,3720.0,31.57,55720.46,1590,2652.99,Asia Pacific
VH02440,Mazda,CX-5,2009,Sedan,Diesel,AMT,1083.0,10.77,22327.26,3872,1444.19,North America
VH00409,  Honda  ,Accord,2024,Van, Diesel ,Automatic,2603.0,17.49,31265.25,3608,748.47,Africa
VH00171,Lexus,ES,2005,Wagon,LPG,DCT,3297.0,9.08,46671.07,4083,2066.86,Africa
VH00541,Mercedes-Benz,S-Class,2016,Van,Hybrid,AMT,2975.0,32.85,44583.0,3766,1258.37,Europe
VH02548,Nissan,Rogue,2024,Wagon,Hybrid,Automatic,2468.0,15.81,27831.27,2092,637.85,Middle East
VH03173,Honda,CR-V,2008,Van,Petrol,CVT,1865.0,14.83,25619.47,3963,1558.5,Asia Pacific
VH02654,Land Rover,Evoque,2005,SUV,Electric,Automatic,0.0,12.84,59549.14,1626,3732.64,South Asia
VH00614,Kia,Forte,2022,Convertible,Petrol,AMT,1006.0,11.59,30321.97,170,930.92,South Asia
VH03728,Ford,F-150,2005,Sedan,LPG,AMT,2661.0,13.88,30912.37,1311,1690.87,Europe
VH02900,Subaru,WRX,2015,SUV,CNG,CVT,4632.0,18.34,25014.28,1418,1184.09,Middle East
VH03561,Honda,Civic,2024,Coupe,CNG,Manual,2068.0,14.88,27013.43,2627,931.53,Middle East
VH01162,Audi,A3,2017,SUV,Hybrid,Manual,4801.0,18.49,61605.74,235,2221.56,Asia Pacific
VH04776,Hyundai,Santa Fe,2019,Sedan,CNG,CVT,1520.0,20.32,22532.96,1100,737.48,South Asia
VH03045,Hyundai,Kona,2012,SUV,Diesel,Automatic,2977.0,12.15,28412.14,4951,,Middle East
VH04347,Chevrolet,Malibu,2008,SUV,LPG,Automatic,3087.0,12.71,22552.77,2893,1336.21,Asia Pacific
VH03366,Mazda,Mazda6,2008,Sedan,LPG,DCT,2205.0,16.08,21103.0,4074,1105.53,Europe
VH04707,Kia,Sportage,2021,Coupe,Petrol,Manual,1929.0,16.79,25091.34,1809,785.44,Middle East
VH03629,Honda,Accord,2020,Van,Diesel,,3412.0,12.63,24920.91,3015,647.28,Asia Pacific
VH00565,Ford,Bronco,2018,SUV,LPG,CVT,4779.0,13.79,25849.96,4403,916.72,Africa
VH03698,Lexus,LS,2020,Wagon,LPG,DCT,1114.0,13.94,40501.25,2160,1465.6,North America
VH04318,Nissan,Altima,2011,Sedan,Petrol,AMT,2370.0,19.43,27268.48,4607,1267.3,Africa
VH01908,Volkswagen,Golf,2022,Sedan,Hybrid,DCT,2496.0,28.62,29369.15,1442,766.09,Middle East
VH04538,Hyundai,Santa Fe,2015,Hatchback,Electric,Automatic,0.0,11.31,32744.98,508,,Asia Pacific
VH01898,Mercedes-Benz,GLE,2022,Van,CNG,DCT,2995.0,21.19,45930.92,2758,1578.12,Europe
VH04112,Volkswagen,Tiguan,2008,Truck,Electric,CVT,0.0,9.5,39875.48,2838,2174.15,Europe
VH03785,Toyota,Highlander,2011,Coupe,LPG,AMT,1714.0,13.8,24932.07,2952,1246.66,Europe
VH03600,Mercedes-Benz,S-Class,2019,Convertible,Petrol,DCT,2268.0,10.3,43092.95,2258,1371.56,Europe
VH01925,Lexus,RX,2010,Truck,CNG,CVT,2532.0,17.84,38590.4,785,1829.25,Latin America
VH02472,Toyota,Tacoma,2022,Coupe,Diesel,CVT,2433.0,20.05,29816.58,4265,1144.67,Asia Pacific
VH02708,Ford,Mustang,2009,Truck,CNG,DCT,,19.94,28052.06,1025,1545.12,Middle East
VH02866,Volkswagen,Passat,2007,Convertible,LPG,AMT,2582.0,14.43,25548.42,1630,1214.84,Europe
VH01173,Mazda,CX-9,2011,Hatchback,LPG,Manual,2402.0,9.89,18720.95,2143,1071.58,South Asia
VH01833,Tesla,Model X,2009,Sedan,LPG,DCT,2012.0,15.19,45158.09,3361,2932.25,Africa
VH00326,Honda,Ridgeline,2009,Hatchback,Electric,CVT,0.0,11.18,22833.23,3125,1444.71,Africa
VH01052,TOYOTA,Highlander,2007,Sedan,electric,Manual,0.0,6.32,33658.07,3945,1616.32,North America
VH04734,Mazda,Mazda3,2009,Coupe,Petrol,Manual,1672.0,14.37,24850.28,4764,1562.91,Asia Pacific
VH03413,Land Rover,Freelander,2018,SUV,CNG,DCT,3004.0,15.15,52685.56,2711,2154.17,Latin America
VH04531,Lexus,ES,2012,Van,Hybrid,Manual,2973.0,15.52,48987.4,602,2602.77,Latin America
VH04692,Tesla,Model S,2017,Sedan,Hybrid,Automatic,3368.0,-24.36,47567.94,4901,,Europe
VH01589,Jeep,Cherokee,2009,SUV,Hybrid,Automatic,4058.0,29.91,32538.44,3784,1556.34,North America
VH01197,Lexus,RX,2017,Convertible,,Manual,2924.0,12.13,48979.02,2189,1546.35,Middle East
VH00621,Mercedes-Benz,AMG GT,2020,Coupe,Petrol,Automatic,3297.0,9.21,40944.71,135,1736.27,Europe
VH01816,Ram,3500,2007,Truck,Electric,Manual,0.0,5.65,35007.05,1696,2537.06,South Asia
VH04590,Nissan,Pathfinder,2019,Coupe,,AMT,2967.0,33.25,31971.18,1546,1022.9,Middle East
VH01190,Kia,Carnival,2016,Coupe,Petrol,DCT,2611.0,11.15,,1208,1671.36,Middle East
VH00329,Audi,A6,2017,Wagon,LPG,DCT,1801.0,14.88,38018.18,811,1752.49,Asia Pacific
VH00649,Subaru,Legacy,2009,Hatchback,,Automatic,2231.0,11.62,23651.01,4707,1220.02,Europe
VH00898,Audi,Q7,2005,Convertible,Petrol,Manual,3116.0,12.08,44062.66,2266,2175.32,South Asia
VH03485,,Model Y,2023,SUV,Diesel,Manual,3152.0,13.41,48627.24,2544,1301.68,Africa
VH01124,Volvo,S60,2018,Wagon,Hybrid,Automatic,2597.0,15.88,53164.1,834,1964.93,Africa
VH02688,Mazda,Mazda6,2023,Coupe,LPG,DCT,1200.0,,22077.38,520,765.2,Asia Pacific
VH04720,Volvo,C40,2006,Coupe,Diesel,Automatic,1234.0,23.96,45473.57,3521,2106.49,North America
VH01938,Land Rover,Range Rover,2014,SUV,Petrol,Automatic,4105.0,14.44,48472.55,1962,2282.5,Africa
VH01481,Volkswagen,Golf,2012,Coupe,Electric,Automatic,0.0,6.14,34153.7,1895,1860.85,Latin America
VH02891,Mazda,MX-5 Miata,2020,Sedan,CNG,DCT,2351.0,15.14,27176.2,3252,1180.92,Latin America
VH04287,Subaru,Impreza,2007,SUV,Diesel,Manual,3715.0,20.45,29944.68,1314,1399.14,South Asia
VH03762,Honda,Ridgeline,2015,Van,,Manual,2411.0,32.19,28617.88,3058,1157.44,Middle East
VH04295,Lexus,LS,2020,Van,Diesel,Manual,1981.0,20.47,56434.91,535,1795.41,South Asia
VH04397,Nissan,Altima,2011,Wagon,Hybrid,AMT,1935.0,32.65,30053.21,1378,1809.53,Africa
VH02823,Ford,Bronco,2013,SUV,CNG,Automatic,2906.0,16.22,18739.05,1747,1112.91,North America
VH01024,Lexus,NX,2018,Coupe,Petrol,CVT,,11.0,42891.8,3379,1610.83,Europe
VH04504,Toyota,Highlander,2014,Truck,CNG,CVT,5266.0,16.87,27072.29,2,1363.11,Latin America
VH04419,Chevrolet,Tahoe,2010,SUV,Electric,Manual,0.0,7.58,28135.64,622,1515.79,South Asia
VH04628,MERCEDES-BENZ,S-Class,2011,Truck,cng,DCT,4474.0,19.87,38785.44,1419,1968.02,Middle East
VH04909,Tesla,Cybertruck,2009,Sedan,CNG,CVT,2945.0,14.15,40681.51,4428,1867.59,Latin America
VH01567,Kia,Sportage,2008,Truck,Petrol,CVT,4711.0,8.65,28902.45,2852,1547.85,Asia Pacific
VH00810,,Accord,2024,Coupe,Diesel,CVT,1550.0,24.03,27695.91,2503,633.26,Latin America
VH02952,Honda,Ridgeline,2008,Wagon,Petrol,DCT,2843.0,17.32,25994.99,1151,1472.84,Asia Pacific
VH00979,Chevrolet,Equinox,2018,Sedan,Hybrid,Automatic,2231.0,28.83,24891.24,4463,1113.62,Europe
VH02169,Porsche,Macan,2015,Convertible,Diesel,CVT,1989.0,15.41,54284.55,2955,1853.78,Europe
VH03435,Tesla,Model S,2014,Sedan,Diesel,AMT,1817.0,11.14,51156.95,4353,2178.58,Africa
VH01790,Toyota,Highlander,2020,Coupe,Hybrid,DCT,3036.0,34.17,28112.73,4195,1102.68,Africa
VH01502,TOYOTA,Highlander,2022,SUV,petrol,Manual,4363.0,13.48,28741.11,3633,614.72,Latin America
VH04020,TOYOTA,Corolla,2015,Coupe,lpg,Manual,1394.0,10.91,22873.92,54,1239.78,North America
VH01488,Tesla,Model X,2017,SUV,Petrol,DCT,1711.0,18.57,42159.67,1120,1744.89,Africa
VH04130,Volvo,XC40,2012,Hatchback,LPG,Automatic,2358.0,14.3,42143.45,4858,1561.98,Asia Pacific
VH03814,Toyota,Prius,2022,Truck,Hybrid,CVT,3110.0,34.46,35821.01,334,,Asia Pacific
VH02499,Tesla,Model S,2009,SUV,CNG,Manual,3454.0,21.75,44996.46,909,2180.4,South Asia
VH01878,Toyota,Prius,2011,Van,LPG,AMT,1998.0,12.8,22399.93,1365,1054.52,Latin America
VH00175,Volvo,V60,2010,SUV,Diesel,Automatic,3449.0,19.05,63109.1,2273,3767.03,South Asia
VH01651,Ram,1500,2005,Van,Diesel,Automatic,2269.0,19.84,26103.37,3615,1573.83,Latin America
VH04225,Tesla,Model S,2010,SUV,Petrol,Manual,2078.0,16.43,53708.92,3209,1926.83,Middle East
VH04109,Mercedes-Benz,AMG GT,2018,Van,Hybrid,CVT,2438.0,22.34,,2436,1438.31,Latin America
VH04536,Mazda,Mazda6,2007,Coupe,Hybrid,Manual,2531.0,19.92,33641.73,4968,2493.44,Middle East
VH00218,Honda,CR-V,2007,Wagon,Petrol,Automatic,1004.0,15.3,29172.94,1608,1689.37,Europe
VH04051,Hyundai,Sonata,2019,Van,LPG,Manual,2820.0,17.65,22523.1,396,808.37,Europe
VH03947,Ram,ProMaster,2013,Truck,CNG,AMT,2617.0,14.52,22325.68,2680,1147.35,South Asia
VH01445,Hyundai,Sonata,2022,Van,CNG,,3252.0,17.75,18486.85,3497,845.42,North America
VH00691,Lexus,GX,2005,Wagon,CNG,Manual,1172.0,19.24,35505.81,4079,1994.41,South Asia
VH02859,Volkswagen,Atlas,2024,Wagon,Petrol,CVT,1363.0,,23200.03,4725,712.49,Latin America
VH02310,Jeep,Cherokee,2015,SUV,Hybrid,CVT,1940.0,21.1,30322.48,2732,1072.2,Africa
VH02315,BMW,5 Series,2005,Coupe,Diesel,Automatic,2560.0,24.99,59911.3,2863,4307.79,Europe
VH01107,Honda,Civic,2009,Coupe,Electric,CVT,0.0,12.17,30574.26,2647,1621.32,South Asia
VH02115,Kia,Carnival,2006,SUV,Electric,AMT,0.0,10.69,39103.03,1424,2080.83,Africa
VH02016,Ram,3500,2016,Truck,CNG,Automatic,5989.0,17.97,21653.18,4133,,Latin America
VH01624,Chevrolet,Tahoe,2014,Sedan,Hybrid,CVT,3382.0,20.8,32710.71,2846,1568.84,North America
VH00612,Lexus,LS,2023,Sedan,Diesel,Manual,3018.0,15.33,43280.52,2143,1071.14,Africa
VH03263,Hyundai,Elantra,2005,Sedan,Electric,DCT,0.0,5.54,30167.77,3941,1374.85,South Asia
VH04169,Porsche,Panamera,2018,Coupe,Electric,CVT,0.0,,60668.23,2678,2024.49,Africa
VH03842,Toyota,Prius,2005,Sedan,Electric,AMT,0.0,11.59,35597.55,4605,2392.57,Europe
VH00577,Ram,1500,2005,Truck,LPG,CVT,4776.0,15.72,27888.7,3392,1853.03,Africa
VH02134,Chevrolet,Equinox,2016,Sedan,LPG,DCT,2138.0,10.68,18555.03,2853,588.15,South Asia
VH04510,Mazda,CX-5,2012,Van,Petrol,Manual,2054.0,18.27,29606.88,2338,1649.28,Latin America
VH01181,Nissan,Frontier,2024,Coupe,Hybrid,AMT,2505.0,23.46,27754.83,2599,890.27,Middle East
VH00889,Lexus,LS,2016,Van,Diesel,AMT,2025.0,11.59,51488.11,4735,2345.08,North America
VH03245,Mercedes-Benz,C-Class,2011,Hatchback,LPG,AMT,1585.0,9.18,36746.09,1632,1941.58,Africa
VH01840,Volvo,XC60,2015,Van,LPG,Automatic,2576.0,10.82,44965.57,2240,,South Asia
VH02755,Chevrolet,Tahoe,2005,Sedan,Petrol,DCT,2822.0,10.11,24096.25,4347,1378.89,Africa
VH00818,Volkswagen,Tiguan,2015,Wagon,Diesel,Automatic,2335.0,14.15,28091.53,569,1070.52,Europe
VH03923,VOLKSWAGEN,ID.4,2010,Truck,diesel,Manual,,13.65,33883.86,3476,1355.41,Latin America
VH04910,Chevrolet,Malibu,2023,Truck,Electric,CVT,0.0,6.27,30926.62,2604,957.17,Middle East
VH00209,Audi,e-tron,2021,Van,Diesel,,2488.0,21.4,48734.7,216,1524.43,Europe
VH00294,Audi,Q7,2016,Hatchback,Diesel,Manual,,24.18,40611.66,263,1801.14,Europe
VH01120,Volvo,S60,2008,Sedan,Petrol,CVT,1499.0,15.6,40143.02,1665,,Asia Pacific
VH02289,Nissan,Sentra,2005,Hatchback,Electric,Manual,,5.99,31752.88,4982,1790.47,South Asia
VH01722,Volvo,C40,2023,Van,Diesel,Automatic,2392.0,17.93,48626.27,2340,1225.66,Latin America
VH01265,Porsche,Panamera,2006,Coupe,Hybrid,Manual,1595.0,18.6,48900.01,2107,1856.89,Europe
VH00991,Chevrolet,Colorado,2014,Truck,Hybrid,Manual,3889.0,32.5,32610.23,2463,1541.47,North America
VH03479,Volkswagen,Jetta,2012,Truck,Petrol,CVT,,14.85,25354.37,1344,1015.88,Europe
VH04266,Honda,Pilot,2021,Sedan,Diesel,AMT,2633.0,13.78,29795.67,1694,1063.14,South Asia
VH04802,Tesla,Model X,2010,Sedan,Diesel,DCT,3470.0,18.81,55590.67,86,3361.58,Asia Pacific
VH00354,  Mercedes-Benz  ,GLC,2017,Sedan, Petrol ,AMT,3091.0,9.3,,984,1204.5,Europe
VH02032,Jeep,Compass,2010,SUV,CNG,Manual,4426.0,21.28,25644.49,1019,1384.55,Latin America
VH01771,Toyota,Prius,2014,Truck,Electric,,0.0,6.03,34635.5,4554,1579.89,South Asia
VH03155,Tesla,Cybertruck,2007,Sedan,LPG,Manual,3324.0,15.78,42278.21,1030,1818.38,Africa
VH01490,  Honda  ,HR-V,2018,Convertible, Hybrid ,Manual,1059.0,31.37,24372.7,3746,943.73,Latin America
VH03835,Porsche,Taycan,2024,Convertible,Diesel,Automatic,,17.55,,2916,1107.81,Latin America
VH04837,Subaru,Outback,2022,Truck,Electric,DCT,0.0,,40591.11,3798,1648.08,South Asia
VH03674,Mercedes-Benz,GLE,2006,Hatchback,Electric,Manual,0.0,8.51,57832.63,3074,3180.21,Asia Pacific
VH01229,Audi,A4,2020,Wagon,Electric,Manual,0.0,10.18,43479.39,1859,1408.36,Europe
VH00260,Nissan,Pathfinder,2006,Sedan,Petrol,Manual,1087.0,15.83,30314.02,1712,1664.68,Asia Pacific
VH01613,Land Rover,Range Rover,2018,SUV,Diesel,DCT,3166.0,18.31,61192.27,1355,2561.26,Asia Pacific
VH01889,Tesla,Model S,2008,Sedan,CNG,AMT,1834.0,12.94,45443.58,77,2226.05,Europe
VH04818,Land Rover,Range Rover,2023,SUV,Diesel,CVT,4463.0,23.8,49079.08,2827,1703.61,North America
VH02330,Jeep,Wrangler,2019,SUV,CNG,AMT,3479.0,14.55,26500.03,2822,1133.54,Europe
VH02628,Volvo,V60,2016,Truck,CNG,Automatic,2795.0,16.63,51946.53,436,1860.2,Asia Pacific
